gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SDCCAG8,127.01204638428021,0.3052283166956282,0.15674671757296813,1.9912574700229329,0.04645258856912354,0.0748666536938867
SDE2,534.4666672171696,0.18424430842322742,0.08578904962874549,2.1613814796463706,0.030665883537740003,0.05144636119795101
SDF2,1093.0272619903028,0.183983379234991,0.07507425613999856,2.461412215441299,0.01383912598369114,0.024905012637461994
SDF2L1,367.62294020938987,0.5647053036880177,0.1281496086360902,4.475940386685445,7.607571131070737e-06,2.0679805963645994e-05
SDF4,4680.344841016416,0.2777328031228926,0.06468336230455593,4.307077052252492,1.6542599739846207e-05,4.333894189081683e-05
SDHA,4222.528094112281,0.31874000173640676,0.04048659484572577,7.900161203655783,2.7854295102979426e-15,1.4088794346528383e-14
SDHAF1,255.1032442518275,0.4221926891461319,0.1348784513273562,3.1836773305620567,0.0014541701183163431,0.0030447663622858315
SDHAF2,680.0231491017618,0.15613469886213152,0.07915615007146233,1.9840192843926363,0.04725369016857296,0.0760172050895248
SDHAP1,267.56359330618903,-0.12376448223115075,0.12560674523327242,-0.9999601964584207,0.31732977082986236,0.40224900527729035
SDHAP2,210.92062978118517,0.007301711618764536,0.1312332552102523,0.05551360042817604,0.9557292950841132,0.967353898086481
SDHAP3,66.12350107982326,0.34212279092036263,0.22057899666694852,1.6225481810873252,0.10468602549493988,0.15502106609999147
SDHB,2113.698233672398,0.5327308944313084,0.05203663900344923,10.227799546970667,1.4886333574686167e-24,1.1220650159162627e-23
SDHC,8169.66166280258,-0.03526299446247219,0.03814373890410579,-0.9741685961525093,0.3299728345546409,0.4154451562552158
SDHD,2883.3702803486476,0.3728466023596753,0.042537642790350286,8.778831647769744,1.6518156514017509e-18,9.786786113493021e-18
SDK1,1046.6170834138557,-4.964461466446882,0.12607598168421588,-39.38259408228066,0.0,0.0
SDK2,5.571312040685048,-1.0558365150565732,0.7784195706639029,-2.056816665221433,0.03970386441365564,0.06494429026966984
SDPR,13.604024333804908,-1.3802014366239035,0.5255262187550213,-3.1323642146254502,0.00173404616739422,0.0035939680265392095
SDR16C5,42.03680385003445,2.3071879858504567,0.3022215205765401,7.889172925518727,3.0419577095599003e-15,1.5344142452120604e-14
SDR39U1,704.0934515234636,-0.7656815879007818,0.07822586503004636,-9.844075881586138,7.270428636050398e-23,5.108116173652719e-22
SDSL,260.5387732809072,-0.7653282222269786,0.12393457596331842,-6.27202615295202,3.5637970063380675e-10,1.3437267400946812e-09
SEC11A,2134.135651075283,-0.042086987485390866,0.04922630397967411,-0.8587710869786477,0.39046682213652517,0.4782994729329726
SEC11C,344.634627578841,0.22462507531263554,0.09987035567583877,2.2680244508905347,0.02332771643889863,0.04017335526499182
SEC13,5132.050466768337,-0.8267933693701817,0.051476969176336006,-16.105821801308476,2.3219251861659812e-58,4.08185574128542e-57
SEC14L1,23684.693869924162,1.049317816761112,0.026574695979310937,39.47597982832875,0.0,0.0
SEC14L1P1,41.97474579736162,0.1815350438918924,0.27334342087532315,0.7106020710888324,0.47733085932404173,0.5642663271944235
SEC14L2,867.2959825292295,0.5395952253968559,0.06916155634281725,7.843277982430288,4.389348359703072e-15,2.1860934988476052e-14
SEC14L4,721.8096098825338,-2.0793469279293664,0.09516243210011946,-21.943918979043165,9.899333581396915e-107,3.62683548911356e-105
SEC14L5,9.278123287321474,-0.17915690312798593,0.46668206899458153,-0.4870791667288877,0.6262022295348605,0.6998183912199547
SEC14L6,24.973346807907134,-1.1778558628752391,0.4013392289762796,-3.3074021458328664,0.0009416560423453825,0.002029388867938513
