gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRPC4AP,4330.9912123144195,0.4407076167629792,0.039097951690048004,11.385726823939931,4.925583079376224e-30,2.3931275297804235e-28
TRPM2,1804.0388260475604,-0.32689679614546896,0.07494438360422322,-4.556404858341473,5.203659293137952e-06,3.0578850917776756e-05
TRPM3,21.41325167485502,0.03820824719212848,0.2569848053416219,0.7292221727207137,0.46586577023677633,0.6139830399407114
TRPM4,316.04587614570244,0.09435701437078181,0.11136863011277469,0.9362391065981068,0.34915009249248574,0.50090560597119
TRPM5,1.4157881559187304,0.01376345705483197,0.2552749868378959,0.30388094594114234,0.7612185946987384,
TRPM6,18.26498632350663,-0.003314274675734651,0.23359285207936464,-0.0351802245979074,0.9719360309539326,0.9852017638604922
TRPM7,1138.6125196764012,-0.09003522461075458,0.059338446415874074,-1.5416838644612116,0.1231504348311706,0.2271888078574564
TRPM8,1.9861606096656277,-0.019339809276384116,0.2550548182210261,-0.42222713822206165,0.6728592348221741,
TRPS1,16.097241602780002,0.10453395344815943,0.2451797932168003,0.8857165860144153,0.37577026838633676,0.527593905811425
TRPT1,2486.7206055294682,0.14236277490806132,0.06173776953250429,2.3792087753581783,0.01734984636286787,0.04465151879130153
TRPV1,281.1984344084801,0.04583992282271089,0.12796527499792457,0.41052004594146085,0.6814245015991094,0.7921444261005596
TRPV2,1744.6096306062436,-0.5722845977025264,0.0487117677301074,-11.891037398015277,1.3175975717250831e-32,7.527198435393551e-31
TRPV3,13.029845152119975,-0.6829055301041956,0.8270904477985518,-2.4903275136668244,0.012762542745406847,0.03441892039726183
TRPV4,278.10528440804643,0.3336274371833853,0.14661447696165694,2.657307211060229,0.007876762782960997,0.02271140550250688
TRPV6,2.65645255018922,0.039184217619776154,0.2562875637847798,0.7053997004469544,0.4805615303776126,0.6271866281402629
TRRAP,9455.42158318364,-0.07859822887427376,0.05273267654788761,-1.3888396626103392,0.16488151148540653,0.2846145050499613
TRUB1,794.7527206899763,-0.06994400023047465,0.06897201714183504,-1.0547143261811196,0.2915559976772749,0.43902104795130387
TRUB2,1037.5353705837847,0.1534757793823252,0.060033099165827046,2.6342256729780402,0.00843294176799663,0.024105601138870128
TSACC,13.185750536658311,0.009830523490701695,0.22829677409379606,0.09017875030301724,0.9281451703174028,0.9602223599515897
TSC1,1940.9168768124337,0.11530071733482468,0.07021068397390025,1.701699889571632,0.0888116411374116,0.1749285393930201
TSC2,2669.23401034669,0.11224738547443362,0.05145727550428024,2.237000419284823,0.02528631263581894,0.061504262612013756
TSC22D1,18166.915338470477,0.33255428958548916,0.03574902400504652,9.381288134379172,6.517158494263026e-21,1.8480291613913845e-19
TSC22D1-AS1,39.13259114235407,0.20438464772270123,0.256159208293097,1.3871646749400905,0.16539155437967612,0.28524236228081706
TSC22D2,382.09244011038936,0.01815277251160267,0.09102933541378523,0.2120298591165918,0.8320837396731787,0.8985098666442495
